#    L    TT             EE             TE             PP             TP          
  2331   0.108503E+03   0.444199E+01  -0.993253E+01   0.667726E+05   0.450117E+01
  2332   0.108545E+03   0.440340E+01  -0.990986E+01   0.667183E+05   0.460649E+01
  2333   0.108586E+03   0.436489E+01  -0.988547E+01   0.666641E+05   0.471429E+01
  2334   0.108625E+03   0.432647E+01  -0.985938E+01   0.666100E+05   0.482444E+01
  2335   0.108662E+03   0.428816E+01  -0.983158E+01   0.665559E+05   0.493679E+01
  2336   0.108696E+03   0.424995E+01  -0.980214E+01   0.665019E+05   0.505120E+01
  2337   0.108729E+03   0.421188E+01  -0.977107E+01   0.664479E+05   0.516753E+01
  2338   0.108758E+03   0.417393E+01  -0.973829E+01   0.663940E+05   0.528561E+01
  2339   0.108786E+03   0.413613E+01  -0.970395E+01   0.663402E+05   0.540532E+01
  2340   0.108811E+03   0.409849E+01  -0.966804E+01   0.662864E+05   0.552651E+01
  2341   0.108834E+03   0.406101E+01  -0.963051E+01   0.662327E+05   0.564902E+01
  2342   0.108854E+03   0.402372E+01  -0.959141E+01   0.661790E+05   0.577273E+01
  2343   0.108871E+03   0.398661E+01  -0.955083E+01   0.661255E+05   0.589747E+01
  2344   0.108885E+03   0.394970E+01  -0.950876E+01   0.660719E+05   0.602311E+01
  2345   0.108897E+03   0.391300E+01  -0.946513E+01   0.660184E+05   0.614950E+01
  2346   0.108906E+03   0.387652E+01  -0.942009E+01   0.659650E+05   0.627650E+01
  2347   0.108911E+03   0.384026E+01  -0.937356E+01   0.659117E+05   0.640396E+01
  2348   0.108913E+03   0.380423E+01  -0.932562E+01   0.658584E+05   0.653173E+01
  2349   0.108912E+03   0.376845E+01  -0.927626E+01   0.658052E+05   0.665968E+01
  2350   0.108908E+03   0.373292E+01  -0.922557E+01   0.657520E+05   0.678765E+01
  2351   0.108900E+03   0.369766E+01  -0.917347E+01   0.656989E+05   0.691549E+01
  2352   0.108889E+03   0.366266E+01  -0.912010E+01   0.656458E+05   0.704297E+01
  2353   0.108874E+03   0.362795E+01  -0.906540E+01   0.655929E+05   0.716987E+01
  2354   0.108856E+03   0.359354E+01  -0.900951E+01   0.655399E+05   0.729594E+01
  2355   0.108834E+03   0.355942E+01  -0.895228E+01   0.654871E+05   0.742096E+01
  2356   0.108808E+03   0.352561E+01  -0.889386E+01   0.654342E+05   0.754468E+01
  2357   0.108780E+03   0.349213E+01  -0.883432E+01   0.653815E+05   0.766688E+01
  2358   0.108746E+03   0.345897E+01  -0.877360E+01   0.653288E+05   0.778732E+01
  2359   0.108710E+03   0.342614E+01  -0.871176E+01   0.652762E+05   0.790577E+01
  2360   0.108669E+03   0.339365E+01  -0.864873E+01   0.652236E+05   0.802199E+01
  2361   0.108625E+03   0.336151E+01  -0.858473E+01   0.651711E+05   0.813574E+01
  2362   0.108576E+03   0.332973E+01  -0.851962E+01   0.651187E+05   0.824680E+01
  2363   0.108523E+03   0.329830E+01  -0.845354E+01   0.650663E+05   0.835493E+01
  2364   0.108466E+03   0.326724E+01  -0.838643E+01   0.650139E+05   0.845989E+01
  2365   0.108405E+03   0.323656E+01  -0.831842E+01   0.649617E+05   0.856145E+01
  2366   0.108341E+03   0.320626E+01  -0.824944E+01   0.649095E+05   0.865938E+01
  2367   0.108271E+03   0.317634E+01  -0.817957E+01   0.648573E+05   0.875344E+01
  2368   0.108197E+03   0.314682E+01  -0.810881E+01   0.648052E+05   0.884340E+01
  2369   0.108120E+03   0.311771E+01  -0.803731E+01   0.647532E+05   0.892902E+01
  2370   0.108038E+03   0.308900E+01  -0.796491E+01   0.647012E+05   0.901006E+01
  2371   0.107952E+03   0.306071E+01  -0.789177E+01   0.646493E+05   0.908631E+01
  2372   0.107861E+03   0.303283E+01  -0.781788E+01   0.645974E+05   0.915751E+01
  2373   0.107767E+03   0.300538E+01  -0.774333E+01   0.645456E+05   0.922343E+01
  2374   0.107667E+03   0.297836E+01  -0.766811E+01   0.644939E+05   0.928385E+01
  2375   0.107564E+03   0.295177E+01  -0.759222E+01   0.644422E+05   0.933853E+01
  2376   0.107457E+03   0.292562E+01  -0.751573E+01   0.643906E+05   0.938722E+01
  2377   0.107344E+03   0.289992E+01  -0.743865E+01   0.643390E+05   0.942971E+01
  2378   0.107227E+03   0.287467E+01  -0.736101E+01   0.642875E+05   0.946575E+01
  2379   0.107106E+03   0.284987E+01  -0.728287E+01   0.642361E+05   0.949510E+01
  2380   0.106982E+03   0.282553E+01  -0.720426E+01   0.641847E+05   0.951755E+01
  2381   0.106852E+03   0.280164E+01  -0.712519E+01   0.641333E+05   0.953284E+01
  2382   0.106717E+03   0.277822E+01  -0.704569E+01   0.640821E+05   0.954075E+01
  2383   0.106579E+03   0.275526E+01  -0.696581E+01   0.640308E+05   0.954104E+01
  2384   0.106435E+03   0.273279E+01  -0.688556E+01   0.639797E+05   0.953348E+01
  2385   0.106288E+03   0.271078E+01  -0.680499E+01   0.639286E+05   0.951784E+01
  2386   0.106136E+03   0.268924E+01  -0.672412E+01   0.638775E+05   0.949387E+01
  2387   0.105980E+03   0.266819E+01  -0.664299E+01   0.638266E+05   0.946135E+01
  2388   0.105819E+03   0.264762E+01  -0.656164E+01   0.637756E+05   0.942003E+01
  2389   0.105654E+03   0.262754E+01  -0.648010E+01   0.637248E+05   0.936970E+01
  2390   0.105484E+03   0.260795E+01  -0.639839E+01   0.636739E+05   0.931010E+01
  2391   0.105311E+03   0.258884E+01  -0.631656E+01   0.636232E+05   0.924101E+01
  2392   0.105133E+03   0.257024E+01  -0.623465E+01   0.635725E+05   0.916220E+01
  2393   0.104951E+03   0.255212E+01  -0.615266E+01   0.635219E+05   0.907343E+01
  2394   0.104764E+03   0.253450E+01  -0.607064E+01   0.634713E+05   0.897445E+01
  2395   0.104574E+03   0.251737E+01  -0.598861E+01   0.634207E+05   0.886505E+01
  2396   0.104379E+03   0.250074E+01  -0.590662E+01   0.633703E+05   0.874499E+01
  2397   0.104180E+03   0.248461E+01  -0.582467E+01   0.633199E+05   0.861402E+01
  2398   0.103977E+03   0.246898E+01  -0.574281E+01   0.632695E+05   0.847193E+01
  2399   0.103770E+03   0.245385E+01  -0.566107E+01   0.632192E+05   0.831846E+01
  2400   0.103558E+03   0.243922E+01  -0.557947E+01   0.631690E+05   0.815340E+01
  2401   0.103342E+03   0.242508E+01  -0.549804E+01   0.631188E+05   0.797664E+01
  2402   0.103123E+03   0.241144E+01  -0.541682E+01   0.630687E+05   0.778872E+01
  2403   0.102899E+03   0.239830E+01  -0.533584E+01   0.630186E+05   0.759030E+01
  2404   0.102672E+03   0.238566E+01  -0.525512E+01   0.629686E+05   0.738203E+01
  2405   0.102440E+03   0.237352E+01  -0.517470E+01   0.629186E+05   0.716459E+01
  2406   0.102205E+03   0.236187E+01  -0.509460E+01   0.628687E+05   0.693864E+01
  2407   0.101966E+03   0.235072E+01  -0.501485E+01   0.628189E+05   0.670485E+01
  2408   0.101723E+03   0.234006E+01  -0.493547E+01   0.627691E+05   0.646389E+01
  2409   0.101476E+03   0.232989E+01  -0.485649E+01   0.627193E+05   0.621641E+01
  2410   0.101225E+03   0.232021E+01  -0.477795E+01   0.626696E+05   0.596308E+01
  2411   0.100971E+03   0.231102E+01  -0.469986E+01   0.626200E+05   0.570458E+01
  2412   0.100713E+03   0.230232E+01  -0.462225E+01   0.625705E+05   0.544156E+01
  2413   0.100452E+03   0.229410E+01  -0.454516E+01   0.625209E+05   0.517469E+01
  2414   0.100187E+03   0.228636E+01  -0.446859E+01   0.624715E+05   0.490464E+01
  2415   0.999182E+02   0.227910E+01  -0.439260E+01   0.624221E+05   0.463208E+01
  2416   0.996465E+02   0.227232E+01  -0.431718E+01   0.623727E+05   0.435766E+01
  2417   0.993711E+02   0.226601E+01  -0.424239E+01   0.623234E+05   0.408205E+01
  2418   0.990928E+02   0.226017E+01  -0.416824E+01   0.622742E+05   0.380592E+01
  2419   0.988107E+02   0.225480E+01  -0.409475E+01   0.622250E+05   0.352994E+01
  2420   0.985264E+02   0.224989E+01  -0.402195E+01   0.621759E+05   0.325476E+01
  2421   0.982384E+02   0.224545E+01  -0.394985E+01   0.621268E+05   0.298107E+01
  2422   0.979474E+02   0.224146E+01  -0.387850E+01   0.620778E+05   0.270951E+01
  2423   0.976542E+02   0.223792E+01  -0.380789E+01   0.620288E+05   0.244076E+01
  2424   0.973573E+02   0.223483E+01  -0.373807E+01   0.619799E+05   0.217549E+01
  2425   0.970581E+02   0.223220E+01  -0.366904E+01   0.619310E+05   0.191435E+01
  2426   0.967560E+02   0.222999E+01  -0.360083E+01   0.618822E+05   0.165801E+01
  2427   0.964508E+02   0.222822E+01  -0.353346E+01   0.618335E+05   0.140715E+01
  2428   0.961435E+02   0.222688E+01  -0.346696E+01   0.617848E+05   0.116242E+01
  2429   0.958339E+02   0.222598E+01  -0.340133E+01   0.617361E+05   0.924491E+00
  2430   0.955214E+02   0.222549E+01  -0.333660E+01   0.616875E+05   0.694027E+00
  2431   0.952066E+02   0.222541E+01  -0.327279E+01   0.616390E+05   0.471696E+00
  2432   0.948896E+02   0.222575E+01  -0.320992E+01   0.615905E+05   0.258162E+00
  2433   0.945703E+02   0.222650E+01  -0.314801E+01   0.615421E+05   0.540902E-01
  2434   0.942496E+02   0.222764E+01  -0.308706E+01   0.614937E+05  -0.139853E+00
  2435   0.939259E+02   0.222919E+01  -0.302711E+01   0.614454E+05  -0.323002E+00
  2436   0.936007E+02   0.223112E+01  -0.296817E+01   0.613971E+05  -0.494691E+00
  2437   0.932732E+02   0.223343E+01  -0.291025E+01   0.613489E+05  -0.654255E+00
  2438   0.929443E+02   0.223613E+01  -0.285336E+01   0.613007E+05  -0.801028E+00
  2439   0.926131E+02   0.223919E+01  -0.279752E+01   0.612526E+05  -0.934345E+00
  2440   0.922805E+02   0.224262E+01  -0.274276E+01   0.612045E+05  -0.105354E+01
  2441   0.919463E+02   0.224641E+01  -0.268908E+01   0.611565E+05  -0.115795E+01
  2442   0.916107E+02   0.225056E+01  -0.263649E+01   0.611085E+05  -0.124690E+01
  2443   0.912728E+02   0.225505E+01  -0.258500E+01   0.610606E+05  -0.131974E+01
  2444   0.909342E+02   0.225988E+01  -0.253464E+01   0.610128E+05  -0.137579E+01
  2445   0.905948E+02   0.226505E+01  -0.248542E+01   0.609650E+05  -0.141439E+01
  2446   0.902532E+02   0.227054E+01  -0.243733E+01   0.609172E+05  -0.143487E+01
  2447   0.899115E+02   0.227636E+01  -0.239040E+01   0.608695E+05  -0.143658E+01
  2448   0.895684E+02   0.228249E+01  -0.234463E+01   0.608219E+05  -0.141884E+01
  2449   0.892238E+02   0.228893E+01  -0.230005E+01   0.607743E+05  -0.138098E+01
  2450   0.888792E+02   0.229567E+01  -0.225664E+01   0.607267E+05  -0.132235E+01
  2451   0.885330E+02   0.230270E+01  -0.221443E+01   0.606792E+05  -0.124252E+01
  2452   0.881869E+02   0.231001E+01  -0.217342E+01   0.606318E+05  -0.114203E+01
  2453   0.878393E+02   0.231760E+01  -0.213362E+01   0.605844E+05  -0.102169E+01
  2454   0.874916E+02   0.232548E+01  -0.209505E+01   0.605370E+05  -0.882289E+00
  2455   0.871433E+02   0.233361E+01  -0.205769E+01   0.604897E+05  -0.724614E+00
  2456   0.867949E+02   0.234199E+01  -0.202157E+01   0.604425E+05  -0.549461E+00
  2457   0.864465E+02   0.235063E+01  -0.198668E+01   0.603953E+05  -0.357624E+00
  2458   0.860973E+02   0.235950E+01  -0.195304E+01   0.603481E+05  -0.149895E+00
  2459   0.857474E+02   0.236861E+01  -0.192065E+01   0.603010E+05   0.729312E-01
  2460   0.853982E+02   0.237795E+01  -0.188950E+01   0.602540E+05   0.310063E+00
  2461   0.850491E+02   0.238751E+01  -0.185961E+01   0.602070E+05   0.560706E+00
  2462   0.846991E+02   0.239727E+01  -0.183098E+01   0.601601E+05   0.824068E+00
  2463   0.843507E+02   0.240724E+01  -0.180361E+01   0.601132E+05   0.109936E+01
  2464   0.840015E+02   0.241741E+01  -0.177750E+01   0.600663E+05   0.138578E+01
  2465   0.836530E+02   0.242776E+01  -0.175265E+01   0.600195E+05   0.168254E+01
  2466   0.833046E+02   0.243830E+01  -0.172907E+01   0.599728E+05   0.198884E+01
  2467   0.829568E+02   0.244900E+01  -0.170674E+01   0.599261E+05   0.230390E+01
  2468   0.826098E+02   0.245988E+01  -0.168568E+01   0.598794E+05   0.262692E+01
  2469   0.822636E+02   0.247090E+01  -0.166588E+01   0.598329E+05   0.295710E+01
  2470   0.819173E+02   0.248208E+01  -0.164735E+01   0.597863E+05   0.329366E+01
  2471   0.815725E+02   0.249339E+01  -0.163007E+01   0.597398E+05   0.363580E+01
  2472   0.812285E+02   0.250484E+01  -0.161405E+01   0.596934E+05   0.398272E+01
  2473   0.808852E+02   0.251642E+01  -0.159928E+01   0.596470E+05   0.433364E+01
  2474   0.805426E+02   0.252810E+01  -0.158575E+01   0.596006E+05   0.468776E+01
  2475   0.802015E+02   0.253990E+01  -0.157349E+01   0.595543E+05   0.504429E+01
  2476   0.798612E+02   0.255180E+01  -0.156246E+01   0.595081E+05   0.540243E+01
  2477   0.795223E+02   0.256380E+01  -0.155267E+01   0.594619E+05   0.576139E+01
  2478   0.791850E+02   0.257587E+01  -0.154411E+01   0.594158E+05   0.612038E+01
  2479   0.788491E+02   0.258803E+01  -0.153677E+01   0.593697E+05   0.647861E+01
  2480   0.785139E+02   0.260025E+01  -0.153066E+01   0.593236E+05   0.683527E+01
  2481   0.781810E+02   0.261254E+01  -0.152574E+01   0.592776E+05   0.718959E+01
  2482   0.778495E+02   0.262488E+01  -0.152203E+01   0.592317E+05   0.754076E+01
  2483   0.775195E+02   0.263728E+01  -0.151952E+01   0.591858E+05   0.788799E+01
  2484   0.771911E+02   0.264971E+01  -0.151819E+01   0.591399E+05   0.823050E+01
  2485   0.768648E+02   0.266217E+01  -0.151804E+01   0.590941E+05   0.856748E+01
  2486   0.765408E+02   0.267466E+01  -0.151905E+01   0.590484E+05   0.889814E+01
  2487   0.762182E+02   0.268716E+01  -0.152123E+01   0.590027E+05   0.922169E+01
  2488   0.758979E+02   0.269968E+01  -0.152456E+01   0.589570E+05   0.953734E+01
  2489   0.755791E+02   0.271219E+01  -0.152903E+01   0.589114E+05   0.984429E+01
  2490   0.752625E+02   0.272469E+01  -0.153464E+01   0.588658E+05   0.101417E+02
  2491   0.749489E+02   0.273719E+01  -0.154136E+01   0.588203E+05   0.104289E+02
  2492   0.746367E+02   0.274966E+01  -0.154919E+01   0.587749E+05   0.107050E+02
  2493   0.743268E+02   0.276210E+01  -0.155812E+01   0.587295E+05   0.109693E+02
  2494   0.740195E+02   0.277451E+01  -0.156813E+01   0.586841E+05   0.112208E+02
  2495   0.737145E+02   0.278688E+01  -0.157920E+01   0.586388E+05   0.114589E+02
  2496   0.734120E+02   0.279919E+01  -0.159134E+01   0.585935E+05   0.116828E+02
  2497   0.731119E+02   0.281145E+01  -0.160452E+01   0.585483E+05   0.118916E+02
  2498   0.728145E+02   0.282365E+01  -0.161874E+01   0.585031E+05   0.120846E+02
  2499   0.725196E+02   0.283577E+01  -0.163397E+01   0.584580E+05   0.122610E+02
  2500   0.722274E+02   0.284781E+01  -0.165020E+01   0.584129E+05   0.124199E+02
  2501   0.719378E+02   0.285977E+01  -0.166743E+01   0.583679E+05   0.125609E+02
  2502   0.716510E+02   0.287162E+01  -0.168562E+01   0.583229E+05   0.126841E+02
  2503   0.713670E+02   0.288338E+01  -0.170479E+01   0.582780E+05   0.127902E+02
  2504   0.710857E+02   0.289503E+01  -0.172489E+01   0.582331E+05   0.128797E+02
  2505   0.708074E+02   0.290657E+01  -0.174592E+01   0.581883E+05   0.129530E+02
  2506   0.705319E+02   0.291798E+01  -0.176787E+01   0.581435E+05   0.130108E+02
  2507   0.702594E+02   0.292927E+01  -0.179071E+01   0.580988E+05   0.130534E+02
  2508   0.699900E+02   0.294044E+01  -0.181443E+01   0.580541E+05   0.130816E+02
  2509   0.697234E+02   0.295146E+01  -0.183901E+01   0.580094E+05   0.130958E+02
  2510   0.694601E+02   0.296233E+01  -0.186443E+01   0.579648E+05   0.130964E+02
  2511   0.691998E+02   0.297306E+01  -0.189069E+01   0.579203E+05   0.130841E+02
  2512   0.689427E+02   0.298363E+01  -0.191774E+01   0.578758E+05   0.130594E+02
  2513   0.686887E+02   0.299404E+01  -0.194559E+01   0.578313E+05   0.130228E+02
  2514   0.684379E+02   0.300428E+01  -0.197422E+01   0.577869E+05   0.129747E+02
  2515   0.681904E+02   0.301435E+01  -0.200360E+01   0.577426E+05   0.129159E+02
  2516   0.679462E+02   0.302424E+01  -0.203371E+01   0.576983E+05   0.128467E+02
  2517   0.677051E+02   0.303394E+01  -0.206454E+01   0.576540E+05   0.127677E+02
  2518   0.674674E+02   0.304345E+01  -0.209608E+01   0.576098E+05   0.126794E+02
  2519   0.672330E+02   0.305278E+01  -0.212829E+01   0.575656E+05   0.125823E+02
  2520   0.670019E+02   0.306189E+01  -0.216116E+01   0.575215E+05   0.124771E+02
  2521   0.667742E+02   0.307081E+01  -0.219467E+01   0.574774E+05   0.123641E+02
  2522   0.665499E+02   0.307951E+01  -0.222880E+01   0.574334E+05   0.122440E+02
  2523   0.663289E+02   0.308801E+01  -0.226353E+01   0.573894E+05   0.121172E+02
  2524   0.661114E+02   0.309629E+01  -0.229884E+01   0.573455E+05   0.119842E+02
  2525   0.658973E+02   0.310434E+01  -0.233471E+01   0.573016E+05   0.118457E+02
  2526   0.656867E+02   0.311217E+01  -0.237111E+01   0.572578E+05   0.117021E+02
  2527   0.654795E+02   0.311977E+01  -0.240804E+01   0.572140E+05   0.115540E+02
  2528   0.652758E+02   0.312713E+01  -0.244546E+01   0.571702E+05   0.114018E+02
  2529   0.650756E+02   0.313426E+01  -0.248335E+01   0.571265E+05   0.112461E+02
  2530   0.648789E+02   0.314114E+01  -0.252171E+01   0.570829E+05   0.110875E+02
  2531   0.646856E+02   0.314779E+01  -0.256049E+01   0.570393E+05   0.109264E+02
  2532   0.644959E+02   0.315418E+01  -0.259968E+01   0.569957E+05   0.107634E+02
  2533   0.643096E+02   0.316032E+01  -0.263927E+01   0.569522E+05   0.105990E+02
  2534   0.641269E+02   0.316620E+01  -0.267923E+01   0.569087E+05   0.104337E+02
  2535   0.639476E+02   0.317182E+01  -0.271954E+01   0.568653E+05   0.102681E+02
  2536   0.637718E+02   0.317718E+01  -0.276017E+01   0.568219E+05   0.101027E+02
  2537   0.635996E+02   0.318227E+01  -0.280111E+01   0.567786E+05   0.993799E+01
  2538   0.634308E+02   0.318709E+01  -0.284234E+01   0.567353E+05   0.977450E+01
  2539   0.632655E+02   0.319164E+01  -0.288383E+01   0.566920E+05   0.961277E+01
  2540   0.631036E+02   0.319591E+01  -0.292556E+01   0.566489E+05   0.945333E+01
  2541   0.629453E+02   0.319991E+01  -0.296752E+01   0.566057E+05   0.929669E+01
  2542   0.627904E+02   0.320362E+01  -0.300968E+01   0.565626E+05   0.914340E+01
  2543   0.626390E+02   0.320706E+01  -0.305202E+01   0.565195E+05   0.899396E+01
  2544   0.624911E+02   0.321021E+01  -0.309451E+01   0.564765E+05   0.884891E+01
  2545   0.623466E+02   0.321309E+01  -0.313714E+01   0.564336E+05   0.870877E+01
  2546   0.622055E+02   0.321568E+01  -0.317988E+01   0.563906E+05   0.857408E+01
  2547   0.620679E+02   0.321799E+01  -0.322272E+01   0.563478E+05   0.844534E+01
  2548   0.619336E+02   0.322000E+01  -0.326563E+01   0.563049E+05   0.832310E+01
  2549   0.618028E+02   0.322173E+01  -0.330859E+01   0.562622E+05   0.820787E+01
  2550   0.616753E+02   0.322317E+01  -0.335158E+01   0.562194E+05   0.810018E+01
  2551   0.615511E+02   0.322431E+01  -0.339459E+01   0.561767E+05   0.800040E+01
  2552   0.614303E+02   0.322515E+01  -0.343757E+01   0.561341E+05   0.790826E+01
  2553   0.613127E+02   0.322570E+01  -0.348053E+01   0.560915E+05   0.782333E+01
  2554   0.611984E+02   0.322595E+01  -0.352344E+01   0.560489E+05   0.774519E+01
  2555   0.610874E+02   0.322589E+01  -0.356627E+01   0.560064E+05   0.767340E+01
  2556   0.609795E+02   0.322555E+01  -0.360901E+01   0.559639E+05   0.760756E+01
  2557   0.608749E+02   0.322490E+01  -0.365164E+01   0.559215E+05   0.754721E+01
  2558   0.607734E+02   0.322395E+01  -0.369414E+01   0.558791E+05   0.749195E+01
  2559   0.606750E+02   0.322270E+01  -0.373649E+01   0.558368E+05   0.744134E+01
  2560   0.605799E+02   0.322116E+01  -0.377866E+01   0.557945E+05   0.739495E+01
  2561   0.604878E+02   0.321931E+01  -0.382064E+01   0.557522E+05   0.735237E+01
  2562   0.603987E+02   0.321716E+01  -0.386242E+01   0.557100E+05   0.731316E+01
  2563   0.603126E+02   0.321471E+01  -0.390397E+01   0.556679E+05   0.727689E+01
  2564   0.602295E+02   0.321196E+01  -0.394527E+01   0.556258E+05   0.724314E+01
  2565   0.601494E+02   0.320890E+01  -0.398631E+01   0.555837E+05   0.721149E+01
  2566   0.600721E+02   0.320555E+01  -0.402705E+01   0.555416E+05   0.718150E+01
  2567   0.599977E+02   0.320189E+01  -0.406749E+01   0.554997E+05   0.715275E+01
  2568   0.599261E+02   0.319794E+01  -0.410761E+01   0.554577E+05   0.712481E+01
